Location,Rural/Urban,School Category ,School Management,Primary (I-V),Secondary (IX-X),Higher Secondary (XI-XII)
VIJAYAPURA,Rural,SS (VI-X),Private Unaided (Recognized),0,190,0
VIJAYAPURA,Urban ,SS (VI-X),Private Unaided (Recognized),0,497,0
VIJAYAPURA,Rural,UPS (I-VIII) ,Private Unaided (Recognized),22819,0,0
VIJAYAPURA,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),25428,0,0
VIJAYAPURA,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
VIJAYAPURA,Urban ,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
VIJAYAPURA,Urban , HSS (VI-XII),Sainik School,0,220,0
VIJAYAPURA,Rural,SS (VI-X),Social welfare Department,0,185,0
VIJAYAPURA,Urban ,SS (VI-X),Social welfare Department,0,254,0
VIJAYAPURA,Urban ,UPS (VI-VIII) ,Social welfare Department,0,0,0
VIJAYAPURA,Rural, HSS (VI-XII),Tribal Welfare Department,0,176,0
VIJAYAPURA,Urban ,HSS (XI-XII),Tribal Welfare Department,0,0,106
VIJAYAPURA,Rural,PS (I-V) ,Tribal Welfare Department,235,0,0
VIJAYAPURA,Rural,SS (VI-X),Tribal Welfare Department,0,1245,0
VIJAYAPURA,Urban ,SS (VI-X),Tribal Welfare Department,0,1053,0
VIJAYAPURA,Urban ,UPS (VI-VIII) ,Tribal Welfare Department,0,0,0
YADAGIRI,Rural,HSS (IX-XII),Department of Education,0,786,121
YADAGIRI,Urban ,HSS (IX-XII),Department of Education,0,1390,862
YADAGIRI,Rural, HSS (VI-XII),Department of Education,0,0,0
YADAGIRI,Rural,HSS (XI-XII),Department of Education,0,0,2119
YADAGIRI,Urban ,HSS (XI-XII),Department of Education,0,0,7746
YADAGIRI,Rural,PS (I-V) ,Department of Education,24204,0,0
YADAGIRI,Urban ,PS (I-V) ,Department of Education,3996,0,0
YADAGIRI,Rural, SS (I-X) ,Department of Education,2304,1345,0
YADAGIRI,Rural,SS (IX-X),Department of Education,0,19883,0
YADAGIRI,Urban ,SS (IX-X),Department of Education,0,4377,0
YADAGIRI,Rural,SS (VI-X),Department of Education,0,92,0
YADAGIRI,Urban ,SS (VI-X),Department of Education,0,304,0
YADAGIRI,Rural,UPS (I-VIII) ,Department of Education,62988,0,0
YADAGIRI,Urban ,UPS (I-VIII) ,Department of Education,6957,0,0
YADAGIRI,Rural,UPS (VI-VIII) ,Department of Education,0,0,0
YADAGIRI,Urban ,HSS (XI-XII),Government Aided,0,0,1892
YADAGIRI,Rural,PS (I-V) ,Government Aided,92,0,0
YADAGIRI,Rural,SS (IX-X),Government Aided,0,1340,0
YADAGIRI,Urban ,SS (IX-X),Government Aided,0,2202,0
YADAGIRI,Rural,UPS (I-VIII) ,Government Aided,1756,0,0
YADAGIRI,Urban ,UPS (I-VIII) ,Government Aided,3663,0,0
YADAGIRI,Rural, HSS (VI-XII),Jawahar Navodaya Vidyalaya ,0,162,132
YADAGIRI,Rural,SS (VI-X),Other Govt. managed schools,0,416,0
YADAGIRI,Urban ,SS (VI-X),Other Govt. managed schools,0,427,0
YADAGIRI,Urban ,HSS (I-XII),Private Unaided (Recognized),354,274,245
YADAGIRI,Urban ,HSS (IX-XII),Private Unaided (Recognized),0,246,375
YADAGIRI,Rural,HSS (XI-XII),Private Unaided (Recognized),0,0,1149
YADAGIRI,Urban ,HSS (XI-XII),Private Unaided (Recognized),0,0,5483
YADAGIRI,Rural,PS (I-V) ,Private Unaided (Recognized),4531,0,0
YADAGIRI,Urban ,PS (I-V) ,Private Unaided (Recognized),2602,0,0
YADAGIRI,Rural, SS (I-X) ,Private Unaided (Recognized),1671,517,0
YADAGIRI,Urban , SS (I-X) ,Private Unaided (Recognized),6127,3003,0
YADAGIRI,Rural,SS (IX-X),Private Unaided (Recognized),0,1234,0
YADAGIRI,Urban ,SS (IX-X),Private Unaided (Recognized),0,2883,0
YADAGIRI,Rural,SS (VI-X),Private Unaided (Recognized),0,63,0
YADAGIRI,Urban ,SS (VI-X),Private Unaided (Recognized),0,105,0
YADAGIRI,Rural,UPS (I-VIII) ,Private Unaided (Recognized),10779,0,0
YADAGIRI,Urban ,UPS (I-VIII) ,Private Unaided (Recognized),11036,0,0
YADAGIRI,Rural,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
YADAGIRI,Urban ,UPS (VI-VIII) ,Private Unaided (Recognized),0,0,0
YADAGIRI,Rural, HSS (VI-XII),Social welfare Department,0,0,54
YADAGIRI,Rural,PS (I-V) ,Social welfare Department,0,0,0
YADAGIRI,Rural,SS (VI-X),Social welfare Department,0,1100,0
YADAGIRI,Urban ,SS (VI-X),Social welfare Department,0,199,0
YADAGIRI,Urban ,PS (I-V) ,Tribal Welfare Department,109,0,0
YADAGIRI,Rural,SS (VI-X),Tribal Welfare Department,0,291,0
YADAGIRI,Urban ,SS (VI-X),Tribal Welfare Department,0,87,0
Total,,,,5456226,1970316,1203865
